id,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
296,True,3,1518,726.5553909723973,1,805,129,"[['WALK', 81, 100], ['BUS', 601, 2744], ['WALK', 242, 318], ['SUBWAY', 204, 2195], ['WALK', 261, 307]]"
297,True,3,2459,1313.3532481154846,1,1422,7,"[['WALK', 475, 609], ['BUS', 780, 6272], ['WALK', 235, 308], ['TRAM', 642, 1957], ['WALK', 320, 395]]"
298,True,3,1165,882.1814135220436,0,433,2,"[['WALK', 156, 185], ['TRAM', 433, 1854], ['WALK', 574, 696]]"
299,True,3,895,855.3121954829719,0,205,2,"[['WALK', 506, 627], ['BUS', 205, 1069], ['WALK', 182, 228]]"
300,True,3,1919,1073.7419172813934,1,1027,3,"[['WALK', 688, 838], ['TRAM', 263, 1244], ['WALK', 36, 44], ['TRAM', 764, 2813], ['WALK', 165, 190]]"
551,True,3,929,383.1999999935466,0,604,2,"[['WALK', 121, 146], ['TRAM', 604, 2290], ['WALK', 202, 236]]"
552,True,3,2008,560.0022330732451,2,1474,65,"[['WALK', 161, 184], ['BUS', 484, 2706], ['WALK', 115, 149], ['SUBWAY', 348, 3923], ['WALK', 92, 119], ['TRAM', 642, 2218], ['WALK', 101, 106]]"
553,True,3,1854,746.6878721675807,0,1224,2,"[['WALK', 344, 418], ['TRAM', 1224, 4771], ['WALK', 284, 327]]"
554,True,3,955,712.9758571382474,0,388,2,"[['WALK', 250, 318], ['TRAM', 388, 1711], ['WALK', 315, 394]]"
555,True,3,1954,1346.5208496147075,1,709,176,"[['WALK', 338, 441], ['BUS', 540, 3182], ['WALK', 111, 143], ['SUBWAY', 169, 2100], ['WALK', 620, 760]]"
556,True,3,1265,736.1149849561467,0,659,2,"[['WALK', 99, 114], ['BUS', 659, 3349], ['WALK', 505, 621]]"
557,True,3,1869,1021.0964135236568,1,749,279,"[['WALK', 627, 756], ['SUBWAY', 107, 1727], ['WALK', 69, 87], ['TRAM', 642, 1957], ['WALK', 145, 176]]"
558,True,3,2340,2163.8446315691826,0,377,242,"[['WALK', 940, 1189], ['SUBWAY', 377, 4523], ['WALK', 781, 973]]"
559,True,3,2312,391.9678796959608,1,1945,47,"[['WALK', 66, 84], ['BUS', 242, 1153], ['WALK', 45, 56], ['TRAM', 1703, 6584], ['WALK', 209, 250]]"
560,True,3,368,260.24163909272227,0,136,2,"[['WALK', 96, 102], ['TRAM', 136, 610], ['WALK', 134, 157]]"
561,True,3,1947,871.9889548797337,0,1233,2,"[['WALK', 588, 718], ['BUS', 1233, 6210], ['WALK', 124, 152]]"
562,True,3,1103,1158.3937067481152,0,133,2,"[['WALK', 206, 244], ['TRAM', 133, 622], ['WALK', 762, 913]]"
563,True,3,1487,623.6631127756591,0,981,2,"[['WALK', 251, 320], ['TRAM', 981, 4100], ['WALK', 253, 303]]"
564,True,3,1132,772.2723909675573,0,489,2,"[['WALK', 201, 223], ['BUS', 489, 2494], ['WALK', 440, 548]]"
565,True,3,593,758.2045864650491,0,0,0,"[['WALK', 593, 758]]"
566,True,3,437,418.4441428504589,0,83,2,"[['WALK', 307, 363], ['TRAM', 83, 408], ['WALK', 45, 54]]"
567,True,3,2374,1007.153323299258,1,1497,57,"[['WALK', 426, 528], ['BUS', 435, 2647], ['WALK', 125, 163], ['TRAM', 1062, 4118], ['WALK', 269, 315]]"
568,True,3,1954,1195.2186315691827,0,977,2,"[['WALK', 793, 982], ['TRAM', 977, 4072], ['WALK', 182, 212]]"
569,True,3,2649,1909.2979473578066,0,1133,2,"[['WALK', 895, 1158], ['BUS', 1133, 5265], ['WALK', 619, 750]]"
570,True,3,1804,646.9025263041561,0,1245,2,"[['WALK', 136, 152], ['TRAM', 1245, 4875], ['WALK', 421, 493]]"
571,True,3,1137,516.7621353301456,0,702,2,"[['WALK', 171, 208], ['TRAM', 702, 2702], ['WALK', 262, 308]]"
572,True,3,2419,1116.9946390846558,1,1259,135,"[['WALK', 630, 608], ['SUBWAY', 659, 7256], ['WALK', 198, 259], ['BUS', 600, 2282], ['WALK', 197, 248]]"
573,True,3,1037,950.0499172846204,0,257,2,"[['WALK', 395, 481], ['TRAM', 257, 820], ['WALK', 383, 468]]"
574,True,3,407,149.6963834585374,0,282,2,"[['WALK', 116, 141], ['TRAM', 282, 1073], ['WALK', 7, 8]]"
575,True,3,1406,1182.4957668896475,0,360,2,"[['WALK', 577, 669], ['RAIL', 360, 4345], ['WALK', 467, 512]]"
576,True,3,1574,1042.5154887106567,0,720,2,"[['WALK', 676, 846], ['BUS', 720, 5742], ['WALK', 176, 196]]"
577,True,3,2177,1021.2314736780968,1,1340,25,"[['WALK', 609, 771], ['BUS', 780, 4729], ['WALK', 37, 46], ['BUS', 560, 3478], ['WALK', 166, 203]]"
578,True,3,1582,612.4213984862572,0,1062,2,"[['WALK', 249, 296], ['TRAM', 1062, 4118], ['WALK', 269, 315]]"
579,True,3,653,577.9078947333605,0,189,2,"[['WALK', 133, 164], ['TRAM', 189, 650], ['WALK', 329, 413]]"
580,True,3,1331,894.9171202862918,1,381,189,"[['WALK', 424, 485], ['TRAM', 282, 1294], ['WALK', 161, 210], ['SUBWAY', 99, 1356], ['WALK', 176, 198]]"
581,True,3,1791,819.363849611481,0,1108,2,"[['WALK', 403, 497], ['TRAM', 1108, 4426], ['WALK', 278, 321]]"
582,True,3,1003,871.8404060065703,0,300,2,"[['WALK', 229, 275], ['BUS', 300, 1799], ['WALK', 472, 596]]"
583,True,3,1651,833.2834060033438,0,960,2,"[['WALK', 292, 347], ['BUS', 960, 3366], ['WALK', 397, 484]]"
584,True,3,2335,2018.6566766749304,0,720,2,"[['WALK', 1525, 1919], ['BUS', 720, 5742], ['WALK', 88, 98]]"
585,True,3,1820,129.24003758865967,1,1675,20,"[['WALK', 56, 50], ['TRAM', 770, 2555], ['TRAM', 905, 3389], ['WALK', 69, 78]]"
586,True,3,1816,959.0322405919452,0,1036,2,"[['WALK', 564, 717], ['TRAM', 1036, 4232], ['WALK', 214, 241]]"
587,True,3,1688,896.0115563789561,0,942,2,"[['WALK', 160, 181], ['BUS', 942, 4358], ['WALK', 584, 714]]"
588,True,3,881,767.1311127708193,0,234,2,"[['WALK', 416, 491], ['TRAM', 234, 856], ['WALK', 229, 274]]"
589,True,3,1935,310.78624059678503,0,1674,2,"[['WALK', 216, 259], ['TRAM', 1674, 6675], ['WALK', 43, 51]]"
590,True,2,580,723.7107894683348,0,0,0,"[['WALK', 580, 723]]"
591,True,3,544,447.03675187160826,0,160,2,"[['WALK', 357, 423], ['TRAM', 160, 541], ['WALK', 25, 23]]"
592,True,3,601,435.81713533175906,0,235,2,"[['WALK', 79, 92], ['TRAM', 235, 994], ['WALK', 285, 342]]"
593,True,3,896,348.2051503691588,0,597,2,"[['WALK', 262, 316], ['TRAM', 597, 2623], ['WALK', 35, 31]]"
594,True,3,2053,457.0340526244462,0,1663,2,"[['WALK', 157, 191], ['BUS', 1663, 7984], ['WALK', 231, 265]]"
595,True,3,2276,564.8936165317825,1,1753,39,"[['WALK', 312, 372], ['TRAM', 1583, 6275], ['TRAM', 170, 659], ['WALK', 172, 192]]"
596,True,3,2622,1850.6014210375174,0,1099,2,"[['WALK', 419, 502], ['TRAM', 1099, 3692], ['WALK', 1102, 1347]]"
597,True,3,1772,474.0219323252471,1,1256,121,"[['WALK', 348, 416], ['TRAM', 290, 1875], ['BUS', 966, 4857], ['WALK', 47, 57]]"
598,True,3,942,847.8551202943588,0,259,2,"[['WALK', 653, 826], ['TRAM', 259, 996], ['WALK', 28, 21]]"
599,True,3,1852,417.9471428536857,0,1515,2,"[['WALK', 252, 311], ['TRAM', 1515, 5522], ['WALK', 83, 106]]"
600,True,3,1902,794.1795263057696,0,1242,2,"[['WALK', 404, 489], ['TRAM', 1242, 5058], ['WALK', 254, 304]]"
951,True,3,1361,813.2344285610568,0,694,2,"[['WALK', 642, 789], ['BUS', 694, 2947], ['WALK', 23, 23]]"
952,True,3,1420,683.3738872162738,0,873,2,"[['WALK', 122, 153], ['TRAM', 873, 2914], ['WALK', 423, 530]]"
953,True,3,1212,345.31299247645995,1,833,92,"[['WALK', 187, 218], ['TRAM', 529, 2172], ['WALK', 48, 60], ['TRAM', 304, 1110], ['WALK', 52, 66]]"
954,True,3,1753,1573.9664285562174,0,482,2,"[['WALK', 962, 1209], ['TRAM', 482, 2302], ['WALK', 307, 363]]"
955,True,1,274,350.09384962277426,0,0,0,"[['WALK', 274, 350]]"
956,True,3,1213,670.3324285658969,1,672,8,"[['WALK', 58, 76], ['BUS', 463, 2310], ['WALK', 192, 252], ['TRAM', 209, 751], ['WALK', 283, 341]]"
957,True,3,1834,1205.5100977237394,0,822,2,"[['WALK', 868, 1035], ['BUS', 822, 4481], ['WALK', 142, 169]]"
958,True,3,3001,980.3737593903082,2,2045,170,"[['WALK', 255, 293], ['TRAM', 367, 1345], ['WALK', 168, 219], ['TRAM', 1335, 6382], ['WALK', 242, 318], ['BUS', 343, 1953], ['WALK', 121, 148]]"
959,True,3,1613,974.079240591945,0,829,2,"[['WALK', 419, 537], ['TRAM', 829, 2665], ['WALK', 363, 436]]"
960,True,3,674,548.5819398374936,0,195,2,"[['WALK', 440, 517], ['TRAM', 195, 889], ['WALK', 37, 30]]"
961,True,3,1671,614.025661648822,0,1163,2,"[['WALK', 101, 119], ['TRAM', 1163, 4284], ['WALK', 405, 494]]"
962,True,3,1767,749.1649774358334,0,1151,2,"[['WALK', 464, 563], ['TRAM', 1151, 3910], ['WALK', 150, 185]]"
963,True,3,2380,1118.3676240440286,1,1151,308,"[['WALK', 562, 671], ['SUBWAY', 230, 2836], ['WALK', 178, 233], ['TRAM', 921, 3008], ['WALK', 181, 212]]"
964,True,3,2171,1404.8037894586548,0,1020,2,"[['WALK', 682, 823], ['BUS', 1020, 5514], ['WALK', 467, 580]]"
965,True,3,2279,482.76648119195664,1,1842,20,"[['WALK', 353, 417], ['TRAM', 642, 2792], ['TRAM', 1200, 4961], ['WALK', 64, 64]]"
966,True,3,1700,651.1699548813467,1,1117,61,"[['WALK', 176, 210], ['BUS', 539, 3256], ['WALK', 181, 237], ['BUS', 578, 3421], ['WALK', 165, 203]]"
967,True,3,2640,1888.193398484644,1,745,394,"[['WALK', 1399, 1761], ['SUBWAY', 463, 4780], ['WALK', 45, 57], ['TRAM', 282, 1748], ['WALK', 57, 69]]"
968,True,3,1930,1060.5874736716426,1,914,146,"[['WALK', 62, 80], ['BUS', 660, 4558], ['WALK', 276, 364], ['SUBWAY', 254, 3414], ['WALK', 532, 615]]"
969,True,3,1625,672.761857136634,0,1082,2,"[['WALK', 523, 654], ['TRAM', 1082, 3860], ['WALK', 18, 17]]"
970,True,3,2059,692.2894511155432,0,1466,2,"[['WALK', 89, 83], ['TRAM', 1466, 4935], ['WALK', 502, 608]]"
971,True,3,1577,881.1060751821594,0,873,2,"[['WALK', 553, 690], ['TRAM', 873, 3530], ['WALK', 149, 190]]"
972,True,3,1483,1430.8542029936048,0,314,2,"[['WALK', 132, 154], ['TRAM', 314, 1266], ['WALK', 1035, 1275]]"
973,True,3,1339,639.7577969821948,0,802,2,"[['WALK', 141, 167], ['TRAM', 802, 3018], ['WALK', 394, 471]]"
974,True,3,2238,627.9675639008829,1,1635,80,"[['WALK', 312, 384], ['TRAM', 813, 5157], ['TRAM', 822, 2896], ['WALK', 211, 243]]"
975,True,3,1717,811.5220601447592,0,1066,2,"[['WALK', 82, 88], ['TRAM', 1066, 4523], ['WALK', 567, 722]]"
976,True,3,1153,655.9650977398727,0,626,2,"[['WALK', 521, 650], ['BUS', 626, 3261], ['WALK', 4, 5]]"
977,True,3,2706,908.8878646521077,1,1845,127,"[['WALK', 232, 261], ['BUS', 780, 6272], ['WALK', 235, 308], ['TRAM', 1065, 3486], ['WALK', 267, 338]]"
978,True,3,1230,347.57106014637293,0,944,2,"[['WALK', 54, 65], ['BUS', 944, 4098], ['WALK', 230, 282]]"
979,True,3,1151,563.1963233024843,0,685,2,"[['WALK', 246, 284], ['TRAM', 685, 2380], ['WALK', 218, 278]]"
980,True,3,1278,938.7006240537089,0,514,2,"[['WALK', 545, 679], ['TRAM', 514, 2097], ['WALK', 217, 259]]"
981,True,3,1220,1222.0777293090553,0,222,2,"[['WALK', 195, 236], ['TRAM', 222, 927], ['WALK', 801, 984]]"
982,True,3,2829,1198.392075180546,0,1862,2,"[['WALK', 614, 759], ['TRAM', 1862, 7397], ['WALK', 351, 438]]"
983,True,3,1542,237.75247367971008,1,1258,80,"[['WALK', 40, 46], ['TRAM', 856, 3665], ['TRAM', 402, 1502], ['WALK', 164, 191]]"
984,True,3,1896,1268.1223308195708,0,882,2,"[['WALK', 712, 892], ['TRAM', 882, 4446], ['WALK', 300, 375]]"
985,True,3,2186,930.1259548732802,1,1143,264,"[['WALK', 391, 452], ['SUBWAY', 203, 2134], ['WALK', 151, 198], ['TRAM', 940, 3462], ['WALK', 237, 278]]"
986,True,3,2896,1246.1078496163202,1,1712,188,"[['WALK', 217, 266], ['BUS', 1412, 8084], ['WALK', 174, 227], ['RAIL', 300, 3563], ['WALK', 605, 751]]"
987,True,3,720,594.0605263089965,0,228,2,"[['WALK', 390, 475], ['TRAM', 228, 1371], ['WALK', 100, 118]]"
988,True,3,1714,715.8800300667331,0,1121,2,"[['WALK', 207, 261], ['TRAM', 1121, 3702], ['WALK', 384, 453]]"
989,True,3,1888,853.8317067545688,0,1178,2,"[['WALK', 394, 486], ['TRAM', 1178, 4401], ['WALK', 314, 367]]"
990,True,3,1895,399.17655638540947,0,1560,2,"[['WALK', 245, 307], ['TRAM', 1560, 6426], ['WALK', 88, 91]]"
991,True,3,1345,655.3958120228211,0,809,2,"[['WALK', 317, 392], ['BUS', 809, 4149], ['WALK', 217, 262]]"
992,True,3,1726,697.7583007447713,1,1150,5,"[['WALK', 136, 163], ['BUS', 604, 3589], ['BUS', 546, 3220], ['WALK', 435, 533]]"
993,True,3,1290,1212.140804502508,0,316,2,"[['WALK', 712, 909], ['TRAM', 316, 1177], ['WALK', 260, 302]]"
994,True,3,2031,1223.4470451041334,1,882,159,"[['WALK', 573, 700], ['TRAM', 600, 2045], ['WALK', 143, 186], ['TRAM', 282, 1885], ['WALK', 274, 335]]"
995,True,3,1795,715.7134661610103,2,994,230,"[['WALK', 124, 143], ['BUS', 374, 1670], ['WALK', 112, 146], ['SUBWAY', 437, 4308], ['WALK', 229, 301], ['BUS', 183, 1199], ['WALK', 106, 124]]"
996,True,3,1258,917.2824962341963,0,511,2,"[['WALK', 394, 480], ['TRAM', 511, 2486], ['WALK', 351, 436]]"
997,True,3,1878,1075.4372706602917,0,987,2,"[['WALK', 520, 618], ['TRAM', 987, 3281], ['WALK', 369, 456]]"
998,True,3,1339,858.1353157773312,0,621,2,"[['WALK', 210, 244], ['BUS', 621, 2915], ['WALK', 506, 613]]"
999,True,3,1148,540.6394811935701,0,690,2,"[['WALK', 139, 166], ['TRAM', 690, 2304], ['WALK', 317, 374]]"
1000,True,3,933,694.5388947285205,0,360,2,"[['WALK', 359, 432], ['BUS', 360, 2123], ['WALK', 212, 262]]"
701,True,3,2585,1004.600819539908,2,1600,177,"[['WALK', 497, 630], ['TRAM', 733, 2530], ['TRAM', 693, 2863], ['WALK', 150, 196], ['TRAM', 174, 2563], ['WALK', 161, 178]]"
702,True,3,2005,1530.7996992374815,0,780,2,"[['WALK', 491, 620], ['BUS', 780, 2234], ['WALK', 732, 909]]"
703,True,3,1282,1100.5017593806274,0,107,242,"[['WALK', 591, 712], ['SUBWAY', 107, 1727], ['WALK', 342, 387]]"
704,True,3,1538,496.4780300667331,0,1120,2,"[['WALK', 205, 252], ['TRAM', 1120, 4685], ['WALK', 211, 243]]"
705,True,3,2061,1263.3768045041215,1,830,222,"[['WALK', 330, 412], ['BUS', 600, 3421], ['WALK', 125, 163], ['SUBWAY', 230, 2836], ['WALK', 554, 686]]"
706,True,3,1639,1024.5893759220903,0,762,2,"[['WALK', 698, 813], ['TRAM', 762, 2561], ['WALK', 177, 210]]"
707,True,3,1076,873.9713383366577,0,354,2,"[['WALK', 375, 453], ['TRAM', 354, 1234], ['WALK', 345, 420]]"
708,True,3,1622,1376.814872175647,0,540,2,"[['WALK', 976, 1252], ['TRAM', 540, 2171], ['WALK', 104, 124]]"
709,True,3,1799,1195.658187959432,0,822,2,"[['WALK', 753, 927], ['TRAM', 822, 2794], ['WALK', 222, 267]]"
710,True,3,2379,1086.4258721756473,1,1434,81,"[['WALK', 297, 371], ['BUS', 540, 2078], ['WALK', 41, 51], ['TRAM', 894, 4046], ['WALK', 526, 663]]"
711,True,1,728,923.4627218000353,0,0,0,"[['WALK', 728, 923]]"
712,True,3,1358,533.4168345821477,0,912,2,"[['WALK', 219, 266], ['TRAM', 912, 3405], ['WALK', 225, 266]]"
713,True,3,814,706.0919999887068,0,222,2,"[['WALK', 276, 334], ['TRAM', 222, 945], ['WALK', 314, 371]]"
714,True,3,1772,639.0363759366107,1,1236,20,"[['WALK', 66, 76], ['TRAM', 282, 1142], ['TRAM', 954, 3868], ['WALK', 450, 562]]"
715,True,3,954,1098.5451578846319,0,61,2,"[['WALK', 266, 335], ['BUS', 61, 336], ['WALK', 625, 762]]"
716,True,3,1984,372.40729322607126,1,1407,253,"[['WALK', 68, 73], ['TRAM', 675, 2323], ['TRAM', 732, 2814], ['WALK', 256, 298]]"
717,True,3,2419,1356.2871278049915,0,1302,2,"[['WALK', 805, 992], ['TRAM', 1302, 4440], ['WALK', 310, 363]]"
718,True,3,2526,1349.8851578797917,0,1420,2,"[['WALK', 693, 857], ['TRAM', 1420, 6702], ['WALK', 411, 491]]"
719,True,3,1237,969.0938420992343,0,453,2,"[['WALK', 150, 178], ['TRAM', 453, 1861], ['WALK', 632, 790]]"
720,True,3,602,764.5925488699362,0,0,0,"[['WALK', 602, 764]]"
721,True,3,1846,994.0498496082539,0,1016,2,"[['WALK', 522, 649], ['TRAM', 1016, 3976], ['WALK', 306, 343]]"
722,True,1,503,632.1989398455602,0,0,0,"[['WALK', 503, 632]]"
723,True,3,436,273.476278191898,0,205,2,"[['WALK', 103, 126], ['BUS', 205, 1216], ['WALK', 126, 147]]"
724,True,3,1994,1320.0728496098673,0,907,2,"[['WALK', 332, 405], ['BUS', 907, 4140], ['WALK', 753, 913]]"
725,True,3,2774,1080.60299246678,0,1867,2,"[['WALK', 267, 305], ['TRAM', 1867, 7618], ['WALK', 638, 774]]"
726,True,3,1423,980.9164962309696,0,615,2,"[['WALK', 437, 530], ['BUS', 615, 2513], ['WALK', 369, 450]]"
727,True,3,1511,892.3382706683582,0,775,2,"[['WALK', 273, 329], ['BUS', 775, 3065], ['WALK', 461, 562]]"
728,True,3,1881,503.5138045041211,1,1176,291,"[['WALK', 124, 142], ['BUS', 187, 1021], ['WALK', 244, 320], ['TRAM', 989, 3131], ['WALK', 46, 40]]"
729,True,3,2208,1720.4968571285672,0,822,2,"[['WALK', 388, 482], ['TRAM', 822, 4769], ['WALK', 996, 1237]]"
730,True,3,966,962.2632180326184,0,170,2,"[['WALK', 434, 524], ['TRAM', 170, 717], ['WALK', 360, 437]]"
731,True,3,2035,1046.5864360781436,0,1180,2,"[['WALK', 357, 422], ['TRAM', 1180, 4502], ['WALK', 496, 623]]"
732,True,3,1276,1150.5002105171454,0,342,2,"[['WALK', 559, 695], ['TRAM', 342, 1465], ['WALK', 373, 455]]"
733,True,3,579,97.01903007318644,0,492,2,"[['WALK', 22, 28], ['BUS', 492, 2085], ['WALK', 63, 68]]"
734,True,3,624,477.00819548135854,0,222,2,"[['WALK', 184, 212], ['TRAM', 222, 956], ['WALK', 216, 263]]"
735,True,3,1809,1011.4085187919096,1,880,130,"[['WALK', 150, 193], ['BUS', 409, 1380], ['WALK', 313, 413], ['TRAM', 471, 2059], ['WALK', 336, 404]]"
736,True,3,2022,685.4160676618462,1,1329,138,"[['WALK', 395, 488], ['TRAM', 582, 2297], ['WALK', 123, 160], ['TRAM', 747, 3125], ['WALK', 37, 36]]"
737,True,3,1090,538.077887211434,0,641,2,"[['WALK', 253, 304], ['TRAM', 641, 2620], ['WALK', 194, 233]]"
738,True,3,1635,1238.5054661432632,0,582,2,"[['WALK', 858, 1017], ['BUS', 582, 3597], ['WALK', 193, 220]]"
739,True,3,1033,541.3907368358216,0,582,2,"[['WALK', 306, 376], ['TRAM', 582, 3140], ['WALK', 143, 165]]"
740,True,3,1062,213.3239248049337,0,862,2,"[['WALK', 95, 97], ['TRAM', 862, 3420], ['WALK', 103, 115]]"
741,True,1,537,691.2961202975856,0,0,0,"[['WALK', 537, 691]]"
742,True,3,2656,683.1552556325713,0,2097,2,"[['WALK', 240, 290], ['TRAM', 2097, 8479], ['WALK', 317, 392]]"
743,True,3,720,670.8983383350445,0,143,2,"[['WALK', 498, 599], ['TRAM', 143, 611], ['WALK', 77, 71]]"
744,True,3,1499,513.8085488667095,0,1075,2,"[['WALK', 206, 248], ['TRAM', 1075, 3650], ['WALK', 216, 264]]"
745,True,3,1073,942.8235714179692,0,301,2,"[['WALK', 412, 518], ['TRAM', 301, 1353], ['WALK', 358, 424]]"
746,True,3,1783,916.23099999032,1,868,174,"[['WALK', 413, 519], ['BUS', 466, 1592], ['WALK', 206, 271], ['TRAM', 402, 1775], ['WALK', 122, 125]]"
747,True,1,360,453.5398947349739,0,0,0,"[['WALK', 360, 453]]"
748,True,3,2087,1510.9059699058405,1,805,30,"[['WALK', 686, 828], ['RAIL', 240, 3480], ['WALK', 92, 118], ['TRAM', 565, 2863], ['WALK', 474, 562]]"
749,True,3,1716,817.0113684050039,0,1018,2,"[['WALK', 49, 49], ['TRAM', 1018, 3294], ['WALK', 647, 766]]"
750,True,3,1103,407.88592480977377,0,772,2,"[['WALK', 274, 338], ['TRAM', 772, 2701], ['WALK', 55, 69]]"
101,True,3,715,405.2908345821477,0,383,2,"[['WALK', 167, 201], ['TRAM', 383, 1360], ['WALK', 163, 204]]"
102,True,3,1838,597.8455263057697,0,1328,2,"[['WALK', 283, 331], ['TRAM', 1328, 4726], ['WALK', 225, 266]]"
103,True,3,1066,736.5521428488458,0,457,2,"[['WALK', 365, 434], ['TRAM', 457, 1799], ['WALK', 242, 301]]"
104,True,3,2174,1497.6574435887771,0,918,2,"[['WALK', 698, 813], ['TRAM', 918, 2958], ['WALK', 556, 683]]"
105,True,3,2922,1771.8888871936872,0,1455,2,"[['WALK', 1043, 1297], ['TRAM', 1455, 5940], ['WALK', 422, 474]]"
106,True,3,714,664.5825338293098,0,180,2,"[['WALK', 422, 539], ['BUS', 180, 721], ['WALK', 110, 125]]"
107,True,3,2765,1179.2389398407206,1,1782,39,"[['WALK', 558, 709], ['TRAM', 1140, 8218], ['WALK', 143, 186], ['TRAM', 642, 1957], ['WALK', 243, 282]]"
108,True,3,1905,1758.1729473513535,0,471,2,"[['WALK', 917, 1114], ['TRAM', 471, 2059], ['WALK', 515, 642]]"
109,True,3,2301,1219.451218035845,1,1089,222,"[['WALK', 163, 189], ['BUS', 859, 5114], ['WALK', 125, 163], ['SUBWAY', 230, 2836], ['WALK', 702, 866]]"
110,True,3,1001,525.4237593919214,0,567,2,"[['WALK', 114, 130], ['BUS', 567, 2843], ['WALK', 318, 395]]"
111,True,3,1650,389.2277368358216,0,1320,2,"[['WALK', 41, 51], ['BUS', 1320, 7080], ['WALK', 287, 337]]"
112,True,3,921,880.0114661513301,0,170,2,"[['WALK', 477, 557], ['TRAM', 170, 663], ['WALK', 272, 322]]"
113,True,3,685,666.5214811984099,0,151,2,"[['WALK', 318, 397], ['TRAM', 151, 711], ['WALK', 214, 269]]"
114,True,3,2331,853.4574285642836,2,1349,296,"[['WALK', 208, 237], ['BUS', 213, 1167], ['WALK', 151, 197], ['SUBWAY', 254, 3414], ['WALK', 219, 287], ['BUS', 882, 4481], ['WALK', 108, 130]]"
115,True,3,2548,195.49711277727246,1,2282,92,"[['WALK', 90, 99], ['TRAM', 1482, 5906], ['WALK', 48, 60], ['TRAM', 800, 3438], ['WALK', 36, 35]]"
116,True,3,2488,970.7571278049924,1,1496,183,"[['WALK', 260, 299], ['TRAM', 1302, 4851], ['WALK', 120, 156], ['SUBWAY', 194, 2010], ['WALK', 429, 514]]"
117,True,3,609,507.8011578926988,0,208,2,"[['WALK', 12, 15], ['BUS', 208, 1277], ['WALK', 387, 492]]"
118,True,3,1776,595.0321353333724,1,1227,67,"[['WALK', 207, 247], ['TRAM', 261, 1433], ['WALK', 22, 26], ['BUS', 966, 4857], ['WALK', 253, 320]]"
119,True,3,2710,1031.3549699187463,2,1696,185,"[['WALK', 241, 299], ['BUS', 466, 2272], ['WALK', 115, 149], ['SUBWAY', 348, 3923], ['WALK', 92, 119], ['TRAM', 882, 3320], ['WALK', 381, 463]]"
120,True,3,776,973.1780977366458,0,0,0,"[['WALK', 776, 972]]"
121,True,3,1070,964.2321729204187,0,266,2,"[['WALK', 443, 521], ['TRAM', 266, 1313], ['WALK', 359, 442]]"
122,True,3,773,749.5714511203838,0,160,2,"[['WALK', 253, 308], ['TRAM', 160, 541], ['WALK', 358, 440]]"
123,True,3,2513,857.2172631496582,1,1744,74,"[['WALK', 206, 248], ['TRAM', 817, 2917], ['WALK', 55, 69], ['TRAM', 927, 3722], ['WALK', 434, 538]]"
124,True,3,2864,1010.2841428472324,0,2034,2,"[['WALK', 524, 635], ['TRAM', 2034, 8241], ['WALK', 304, 374]]"
125,True,3,2166,580.1546917203952,0,1685,2,"[['WALK', 192, 215], ['TRAM', 1685, 7234], ['WALK', 287, 364]]"
126,True,3,2291,1066.9193608895312,0,1405,2,"[['WALK', 415, 520], ['TRAM', 1405, 5787], ['WALK', 469, 546]]"
127,True,3,1025,331.0216766878354,1,735,18,"[['WALK', 20, 15], ['TRAM', 282, 1302], ['WALK', 123, 160], ['TRAM', 453, 1861], ['WALK', 129, 154]]"
128,True,3,2910,429.8397593951482,1,2333,226,"[['WALK', 106, 133], ['BUS', 480, 3039], ['WALK', 5, 3], ['BUS', 1853, 9027], ['WALK', 240, 292]]"
129,True,3,1350,455.2038421008476,0,977,2,"[['WALK', 118, 144], ['TRAM', 977, 3986], ['WALK', 253, 311]]"
130,True,3,1080,1049.138774427708,0,222,2,"[['WALK', 247, 295], ['BUS', 222, 929], ['WALK', 609, 752]]"
131,True,3,1290,987.891624044029,0,464,2,"[['WALK', 506, 599], ['TRAM', 464, 1415], ['WALK', 318, 388]]"
132,True,3,2102,602.2948796878941,1,1500,89,"[['WALK', 211, 240], ['TRAM', 862, 3420], ['WALK', 51, 64], ['TRAM', 638, 2170], ['WALK', 251, 297]]"
133,True,3,1407,1187.089571421196,0,462,2,"[['WALK', 631, 807], ['TRAM', 462, 1421], ['WALK', 312, 379]]"
134,True,3,2520,768.3309624000467,0,1902,2,"[['WALK', 337, 415], ['TRAM', 1902, 7411], ['WALK', 279, 352]]"
135,True,3,2748,2386.184225546479,0,849,2,"[['WALK', 1399, 1773], ['BUS', 849, 5035], ['WALK', 498, 612]]"
136,True,3,1893,808.7838195366811,0,1210,2,"[['WALK', 152, 179], ['TRAM', 1210, 4101], ['WALK', 529, 628]]"
137,True,3,1050,877.3571052569594,0,342,2,"[['WALK', 526, 651], ['TRAM', 342, 1465], ['WALK', 180, 226]]"
138,True,3,2768,740.9964436016838,0,2156,2,"[['WALK', 397, 474], ['TRAM', 2156, 8577], ['WALK', 213, 266]]"
139,True,3,1632,694.9615413463962,1,924,147,"[['WALK', 261, 320], ['TRAM', 744, 3682], ['WALK', 109, 141], ['BUS', 180, 1052], ['WALK', 191, 233]]"
140,True,3,1681,441.01268420653525,0,1320,2,"[['WALK', 128, 158], ['BUS', 1320, 6413], ['WALK', 231, 282]]"
