#time	id	x[m]	y[m]	speed[m/s]	heading	acc[m/s^2]
22.00	11163	17.63	2.00	12.66		0.00	0.20
23.00	10628	691.95	0.00	14.42		0.00	0.08
23.00	10640	669.63	2.00	12.90		0.00	-0.25
23.00	10629	655.52	1.00	14.08		0.00	-0.23
23.00	10630	635.77	2.00	13.83		0.00	-0.12
23.00	10631	578.86	0.00	13.60		0.00	-0.17
23.00	10632	562.81	1.00	15.13		0.00	0.01
23.00	10778	562.38	2.00	11.52		0.00	0.05
23.00	10633	532.57	1.92	13.33		-0.01	0.09
23.00	10634	486.46	0.00	14.45		0.00	-0.27
23.00	10635	468.54	1.00	15.46		0.00	-0.32
23.00	10636	413.46	2.00	14.03		0.00	-0.04
23.00	10637	372.20	0.00	13.57		0.00	-0.05
23.00	10638	347.80	1.00	14.29		0.00	-0.30
23.00	10656	319.22	2.00	15.44		0.00	0.26
23.00	10732	271.28	0.00	15.01		0.00	0.17
23.00	10814	197.21	1.00	12.10		0.00	-0.20
23.00	10915	146.21	2.00	11.48		0.00	0.10
23.00	10996	116.44	0.00	13.46		0.00	-0.16
23.00	11057	83.76	1.00	12.89		0.00	0.19
23.00	11163	30.40	2.00	12.84		0.00	-0.01
23.00	11219	2.50	0.00	12.50		0.00	0.00
24.00	10640	682.50	2.00	12.81		0.00	0.00
24.00	10629	669.55	1.00	14.01		0.00	-0.16
24.00	10630	649.54	2.00	13.75		0.00	-0.05
24.00	10631	592.42	0.00	13.50		0.00	-0.08
24.00	10632	577.89	1.00	15.05		0.00	-0.06
24.00	10778	573.88	2.00	11.50		0.00	-0.03
24.00	10633	546.01	1.60	13.53		-0.03	0.20
24.00	10634	500.90	0.00	14.39		0.00	-0.07
24.00	10635	483.91	1.00	15.34		0.00	0.08
24.00	10636	427.43	2.00	13.93		0.00	-0.02
24.00	10637	385.71	0.00	13.46		0.00	0.12
24.00	10638	362.09	1.00	14.29		0.00	-0.02
24.00	10656	334.70	2.00	15.49		0.00	-0.11
24.00	10732	286.35	0.00	15.10		0.00	0.02
24.00	10814	209.24	1.00	11.98		0.00	-0.05
24.00	10915	157.67	2.00	11.41		0.00	-0.17
24.00	10996	129.96	0.00	13.63		0.00	0.24
24.00	11057	96.68	1.00	12.88		0.00	-0.09
24.00	11163	43.39	2.00	13.06		0.00	-0.02
24.00	11219	15.10	0.00	12.69		0.00	0.22
25.00	10629	683.52	1.00	13.91		0.00	-0.30
25.00	10630	663.18	2.00	13.54		0.00	-0.07
25.00	10631	605.91	0.00	13.52		0.00	0.12
25.00	10632	592.94	1.00	15.06		0.00	-0.10
25.00	10778	585.34	2.00	11.42		0.00	-0.21
25.00	10633	559.63	1.18	13.64		-0.02	-0.10
25.00	10634	515.25	0.00	14.35		0.00	0.01
25.00	10635	499.19	1.00	15.21		0.00	-0.27
25.00	10636	441.31	2.00	13.82		0.00	-0.14
25.00	10637	399.09	0.00	13.35		0.00	0.02
25.00	10638	376.37	1.00	14.30		0.00	-0.00
25.00	10656	350.24	2.00	15.56		0.00	0.04
25.00	10732	301.43	0.00	15.06		0.00	-0.06
25.00	10814	221.23	1.00	11.96		0.00	-0.05
25.00	10915	169.07	2.00	11.41		0.00	0.07
25.00	10996	143.66	0.00	13.79		0.00	0.26
25.00	11057	109.54	1.00	12.91		0.00	0.17
25.00	11163	56.50	2.00	13.20		0.00	0.25
25.00	11219	27.89	0.00	12.89		0.00	0.27
26.00	10630	676.88	2.00	13.84		0.00	0.47
26.00	10631	619.37	0.00	13.47		0.00	0.02
26.00	10632	607.99	1.00	15.04		0.00	0.12
26.00	10778	596.75	2.00	11.39		0.00	-0.07
26.00	10633	573.32	1.00	13.73		-0.00	-0.04
26.00	10634	529.62	0.00	14.38		0.00	0.02
26.00	10635	514.30	1.00	15.08		0.00	0.08
26.00	10636	455.11	2.00	13.76		0.00	0.00
26.00	10637	412.35	0.00	13.16		0.00	-0.25
26.00	10638	390.70	1.00	14.30		0.00	-0.24
26.00	10656	365.79	2.00	15.51		0.00	-0.18
26.00	10732	316.49	0.00	15.06		0.00	-0.12
26.00	10814	233.24	1.00	12.02		0.00	-0.07
26.00	10915	180.43	2.00	11.28		0.00	-0.14
26.00	10996	157.49	0.00	13.80		0.00	-0.02
26.00	11057	122.52	1.00	13.00		0.00	-0.10
26.00	11163	69.77	2.00	13.33		0.00	0.08
26.00	11219	40.81	0.00	12.99		0.00	0.17
27.00	10630	690.84	2.00	14.03		0.00	0.01
27.00	10631	632.80	0.00	13.40		0.00	0.13
27.00	10632	622.96	1.00	14.94		0.00	-0.03
27.00	10778	608.14	2.00	11.31		0.00	-0.20
27.00	10633	587.09	1.00	13.81		0.00	0.21
27.00	10634	543.94	0.00	14.30		0.00	0.07
27.00	10635	529.30	1.00	14.97		0.00	-0.11
27.00	10636	468.83	2.00	13.73		0.00	0.05
27.00	10637	425.44	0.00	13.06		0.00	-0.13
27.00	10638	404.95	1.00	14.24		0.00	-0.11
27.00	10656	381.34	2.00	15.55		0.00	0.06
27.00	10732	331.60	0.00	15.16		0.00	0.08
27.00	10814	245.21	1.00	11.94		0.00	-0.13
27.00	10915	191.74	2.00	11.34		0.00	0.22
27.00	10996	171.33	0.00	13.91		0.00	0.23
27.00	11057	135.50	1.00	12.89		0.00	-0.21
27.00	11163	83.19	2.00	13.50		0.00	0.36
27.00	11219	53.88	0.00	13.07		0.00	-0.05
28.00	10631	646.20	0.00	13.37		0.00	-0.01
28.00	10632	637.92	1.00	14.93		0.00	-0.14
28.00	10778	619.53	2.00	11.46		0.00	0.13
28.00	10633	600.92	1.00	13.85		0.00	-0.13
28.00	10634	558.24	0.00	14.25		0.00	-0.25
28.00	10635	544.23	1.00	14.83		0.00	-0.28
28.00	10636	482.55	2.00	13.73		0.00	-0.07
28.00	10637	438.49	0.00	13.00		0.00	-0.29
28.00	10638	419.14	1.00	14.11		0.00	-0.22
28.00	10656	396.90	2.00	15.60		0.00	0.03
28.00	10732	346.78	0.00	15.21		0.00	-0.00
28.00	10814	257.18	1.00	11.97		0.00	0.02
28.00	10915	203.02	2.00	11.31		0.00	0.18
28.00	10996	185.22	0.00	13.94		0.00	0.16
28.00	11057	148.30	1.00	12.72		0.00	-0.17
28.00	11163	96.71	2.00	13.60		0.00	0.26
28.00	11219	67.03	0.00	13.24		0.00	0.26
28.00	11330	10.04	1.00	12.66		0.00	0.33
29.00	10631	659.56	0.00	13.37		0.00	0.14
29.00	10632	652.85	1.00	14.90		0.00	0.02
29.00	10778	630.96	2.00	11.39		0.00	-0.11
29.00	10633	614.85	1.00	13.97		0.00	0.23
29.00	10634	572.41	0.00	14.12		0.00	0.01
29.00	10635	559.03	1.00	14.77		0.00	-0.07
29.00	10636	496.29	2.00	13.69		0.00	-0.23
29.00	10637	451.43	0.00	12.90		0.00	0.03
29.00	10638	433.18	1.00	13.93		0.00	-0.17
29.00	10656	412.50	2.00	15.60		0.00	0.22
29.00	10732	362.08	0.00	15.39		0.00	0.16
29.00	10814	269.10	1.00	11.89		0.00	0.14
29.00	10915	214.35	2.00	11.36		0.00	0.13
29.00	10996	199.24	0.00	14.11		0.00	0.13
29.00	11057	161.01	1.00	12.68		0.00	-0.12
